,Precio,Metros_Construidos,Habitaciones,Baños,Terraza,Garaje,Orientación_norte,Orientación_sur,Orientación_este,Orientación_oeste,Conserje,Ático,Año_construcción,Distancia_centro,Distancia_metro,Barrio
2065,191000.0,72.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1969.0,0.986741445294327,1.02113286730917,38.0
2066,198000.0,65.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1955.0,0.848504662625383,0.852083646414394,38.0
2067,322000.0,143.0,3,3.0,1.0,0,0,0,1.0,0,0,0,2004.0,0.832751825046431,0.834092484665352,38.0
2068,295000.0,150.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1972.0,0.703271677330329,0.806516040962641,38.0
2069,529000.0,200.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1949.0,0.485501426088441,0.672975833455032,38.0
2070,505000.0,140.0,3,3.0,0.0,0,0,0,0.0,0,0,0,2005.0,0.653647464769072,0.800500541526243,38.0
2071,458000.0,140.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1983.0,0.730526172925409,0.757455153554983,38.0
2072,162000.0,43.0,0,1.0,0.0,0,0,0,0.0,0,0,0,1966.0,0.499635270125755,0.532202710421296,38.0
2073,202000.0,82.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1971.0,0.911198085562603,0.94958942530334,38.0
2074,203000.0,90.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1957.0,0.836563060979891,0.897734465971729,38.0
2075,361000.0,140.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1986.0,0.560218587857916,0.666307641749673,38.0
2076,277000.0,100.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1965.0,0.753356826817442,0.851012985863634,38.0
2077,237000.0,100.0,2,1.0,1.0,0,0,0,0.0,0,0,0,1993.0,0.63108521393438,0.691219183208441,38.0
2078,156000.0,50.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1977.0,0.995169011441326,0.870310135122473,38.0
2079,286000.0,120.0,3,2.0,0.0,0,0,0,0.0,0,0,0,2000.0,0.783409270807879,0.929189253817378,38.0
2080,394000.0,130.0,2,2.0,0.0,0,0,0,0.0,0,0,0,2009.5,0.676104183534392,0.848531036904267,38.0
2081,195000.0,65.0,2,1.0,0.0,0,0,0,0.0,0,0,0,2000.0,1.01475848364328,1.04050878788283,38.0
2082,192000.0,65.0,1,2.0,1.0,0,0,0,0.0,0,0,0,1973.0,0.665179374577281,0.747487580011905,38.0
2083,300000.0,72.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1989.0,0.559918973839728,0.706932552598791,38.0
2084,164000.0,98.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1966.0,0.666089560533094,0.844892830240778,38.0
2085,198000.0,81.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1968.0,0.966699359387475,1.0127518725219,38.0
2086,279000.0,120.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1966.0,0.833083158720555,0.93311171366669,38.0
2087,266000.0,95.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.885844266436099,0.929604328085107,38.0
2088,218000.0,62.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1980.0,0.55043113987492,0.544019362097548,40.0
2089,317000.0,148.0,2,2.0,0.0,0,0,0,1.0,0,0,0,1989.0,0.689271882251832,0.805914879630984,38.0
2090,273000.0,100.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1964.0,0.617672399209211,0.71447267644471,38.0
2091,254000.0,55.0,1,1.0,1.0,0,0,0,0.0,0,0,0,1925.5,0.999961598495713,1.05949011761413,38.0
2092,399000.0,175.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.737682650765368,0.90070297036818,38.0
2093,440000.0,175.0,4,3.0,0.0,0,0,0,0.0,0,0,0,1970.0,0.933944337627507,0.731127492304788,38.0
2094,464000.0,201.0,3,2.0,1.0,0,0,0,1.0,0,0,0,1925.5,0.56009760515041,0.737367611804898,18.0
2095,444000.0,132.0,4,2.0,1.0,0,0,0,1.0,0,0,0,1992.0,0.561079845625039,0.603691498064756,38.0
2096,448000.0,132.0,4,2.0,1.0,0,0,0,1.0,0,0,0,1962.0,0.571819334467467,0.652274691138872,38.0
2097,166000.0,120.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.885917028924108,1.00044298257421,16.0
2098,458000.0,143.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1953.0,0.581048536914771,0.669037535302663,38.0
2099,393000.0,154.0,2,2.0,0.0,0,0,0,0.0,0,0,0,2009.5,0.660904419290977,0.817840960068951,18.0
2100,203000.0,81.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1932.0,0.94040981034006,0.974315490957908,38.0
2101,205000.0,92.0,2,1.0,0.0,0,0,0,0.0,0,0,0,2000.0,1.03612269697065,1.08758335564236,16.0
2102,179000.0,130.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1991.0,0.683447256787258,0.836046428277187,38.0
2103,690000.0,248.5,7,3.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.678523589419645,0.847914659840842,38.0
2104,238000.0,100.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1999.0,0.650361043041276,0.726874792774429,38.0
2105,403000.0,175.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.729373196556832,0.891978455818774,38.0
2106,690000.0,248.5,5,3.0,1.0,0,0,0,0.0,0,0,0,1965.0,0.721253824717417,0.266472730154483,40.0
2107,690000.0,248.5,6,3.0,1.0,0,0,0,0.0,0,0,0,1965.0,0.724525382581622,0.260299362663454,40.0
2108,243000.0,90.0,2,2.0,1.0,0,0,0,0.0,0,0,0,1965.0,0.709532412852315,0.658916278412052,38.0
2109,305000.0,112.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1988.0,0.472456389258461,0.501834353254032,40.0
2110,343000.0,75.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1995.0,0.883846556300963,0.102948136940342,40.0
2111,690000.0,248.5,6,3.0,0.0,0,0,0,1.0,0,0,0,1960.0,0.796636431362622,0.18739860807215,40.0
2112,129000.0,80.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1930.0,0.695249173464999,0.40925639738582,40.0
2113,217000.0,95.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1940.0,0.794331356298228,0.447526060551208,40.0
2114,682000.0,226.0,6,3.0,1.0,0,0,0,0.0,0,0,0,1975.0,0.773445120982758,0.220914000893582,40.0
2115,290000.0,106.0,5,2.0,0.0,0,0,0,1.0,0,0,0,1981.0,0.645848927052429,0.459298081591644,40.0
2116,232000.0,67.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1962.0,0.751671478667208,0.486963093266258,40.0
2117,132000.0,100.0,4,1.0,0.0,0,0,0,0.0,0,0,0,1963.0,0.533464754875436,0.272712563793535,40.0
2118,690000.0,248.5,5,3.0,0.0,0,0,0,1.0,0,0,0,1955.0,0.359970763982965,0.386508311681106,40.0
2119,161000.0,45.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1966.0,0.558585620954036,0.532207055413719,40.0
2120,374000.0,141.0,4,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.777812726456929,0.519348150043512,40.0
2121,690000.0,248.5,5,3.0,0.0,0,0,0,1.0,0,0,0,1930.0,0.603786339800173,0.272268476995309,55.0
2122,160000.0,56.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1988.0,0.552011118336432,0.53935048083693,40.0
2123,200000.0,119.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1950.0,0.742642553678085,0.679624566983041,40.0
2124,318000.0,89.0,1,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.53231600807971,0.275444435644741,40.0
2125,230000.0,72.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1971.0,0.52871326001715,0.425534954012773,40.0
2126,690000.0,229.0,4,3.0,0.0,0,0,0,0.0,0,0,0,1970.0,0.787523350591455,0.196592953020445,40.0
2127,200000.0,60.0,2,1.0,1.0,0,0,0,0.0,0,0,0,1985.0,0.490089810252357,0.441300220733343,40.0
2128,306000.0,90.0,1,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.544437473590403,0.228391743371086,55.0
2129,233000.0,82.0,2,1.0,0.0,0,0,0,0.0,0,0,0,2000.0,0.60935623081489,0.413405788938618,40.0
2130,226000.0,95.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1940.0,0.830343129172214,0.431650327566746,40.0
2131,690000.0,226.0,4,3.0,0.0,0,0,0,0.0,0,0,0,1970.0,0.845727784959966,0.497023074369865,40.0
2132,690000.0,230.0,5,3.0,1.0,0,0,0,0.0,0,0,0,1981.0,0.839195629231608,0.150620022798954,40.0
2133,686000.0,248.5,4,3.0,0.0,0,0,0,1.0,0,0,0,1965.0,0.798405420427572,0.186408922130942,40.0
2134,158000.0,55.0,1,1.0,0.0,0,0,0,1.0,0,0,0,1980.0,0.515296127854214,0.377068558834263,40.0
2135,251000.0,90.0,2,2.0,1.0,0,0,0,0.0,0,0,0,1965.0,0.656441968184953,0.610197739764033,40.0
2136,331000.0,110.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.492439190546528,0.388949950847942,40.0
2137,519000.0,225.0,6,3.0,0.0,0,0,0,0.0,0,0,0,1952.0,0.612720882734224,0.413446602716196,40.0
2138,233000.0,90.0,2,2.0,1.0,0,0,0,0.0,0,0,0,1978.0,0.681293268096373,0.594600547345572,40.0
2139,273000.0,170.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1970.0,0.666838939625704,0.455638877057799,40.0
2140,168000.0,43.0,0,1.0,0.0,0,0,0,0.0,0,0,0,1972.0,0.560542423637525,0.529612773832571,40.0
2141,299000.0,74.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1975.0,0.393979098279362,0.296593172901671,40.0
2142,381000.0,141.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.753589173459625,0.615744754840002,40.0
2143,267000.0,183.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1976.0,0.660992111022355,0.474161893916332,40.0
2144,222000.0,100.0,1,2.0,0.0,0,0,0,1.0,0,0,0,1950.0,0.902671801681907,0.311582412957164,40.0
2145,249000.0,90.0,2,2.0,0.0,0,0,0,1.0,0,0,0,1965.0,0.713543675834026,0.617363592234643,40.0
2146,362000.0,109.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1964.0,0.369571056658392,0.263916126542344,40.0
2147,690000.0,226.0,6,3.0,1.0,0,0,0,0.0,0,0,0,1975.0,0.786198026411984,0.24717628390785,40.0
2148,690000.0,248.5,5,3.0,1.0,0,0,0,0.0,0,0,0,1965.0,0.824064753691215,0.168109090186426,40.0
2149,147000.0,63.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1988.0,0.474785656391187,0.483747430941207,40.0
2150,500000.0,151.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1940.0,1.02648285632566,0.0424926518938946,40.0
2151,611000.0,248.5,5,3.0,1.0,0,0,0,0.0,0,0,0,1975.0,0.804545348238704,0.227935968152172,40.0
2152,194000.0,69.0,2,1.0,1.0,0,0,0,0.0,0,0,0,1925.5,0.807750011306844,0.522751525596992,40.0
2153,347000.0,142.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1966.0,0.915116251617583,0.0704422122591529,40.0
2154,350000.0,90.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1958.0,0.887605609816908,0.113373491894316,40.0
2155,217000.0,85.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1973.0,0.812421335179116,0.447658711040166,40.0
2156,339000.0,94.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1976.0,0.519388004099106,0.347924573759924,40.0
2157,364000.0,98.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.797097045363047,0.18776568942695,40.0
2158,160000.0,55.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1989.0,0.467877974485299,0.466073919510509,40.0
2159,690000.0,246.0,3,3.0,0.0,0,0,0,0.0,0,0,0,1930.0,0.593663986362383,0.327207895718503,40.0
2160,690000.0,248.5,5,3.0,1.0,0,0,0,0.0,0,0,0,1959.0,0.92714466417129,0.539768560718991,40.0
2161,185000.0,51.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1980.0,0.526541029391815,0.526424446925798,40.0
2162,213000.0,87.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1942.0,0.784751097497033,0.453115697220654,40.0
2163,690000.0,248.5,6,3.0,1.0,0,0,0,0.0,0,0,0,1970.0,0.828455107480369,0.156020410312551,40.0
2164,395000.0,110.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1966.0,0.839649146078032,0.151156980407872,40.0
2165,336000.0,119.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.539183521653694,0.355594256845988,40.0
2166,147000.0,74.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1975.0,0.410338590396875,0.293562280323191,40.0
2167,690000.0,248.5,6,3.0,0.0,0,0,0,1.0,0,0,0,1965.0,0.786971953896862,0.19894766402084,40.0
2168,690000.0,200.0,4,3.0,0.0,0,0,0,1.0,0,0,0,1945.0,0.807270159781958,0.233982730812731,40.0
2169,122000.0,100.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1968.0,0.560847800681883,0.355744251241205,40.0
2170,690000.0,193.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1998.0,0.524668908477347,0.402603935310671,40.0
2171,376000.0,127.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1930.0,0.769879602823056,0.680297039833137,40.0
2172,359000.0,128.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.516916030160011,0.454922075704648,40.0
2173,554000.0,190.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1963.0,0.213003238901887,0.426025285132457,55.0
2174,195000.0,82.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1965.0,0.732594841836226,0.635815580672748,40.0
2175,690000.0,248.5,4,3.0,1.0,0,0,0,0.0,0,0,0,1925.5,0.726135765216504,0.627567721224856,40.0
2176,292000.0,90.0,1,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.599696453716941,0.278160940899859,55.0
2177,686000.0,246.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1972.0,0.618908063913195,0.300299076831847,40.0
2178,690000.0,248.5,4,3.0,0.0,0,0,0,1.0,0,0,0,1984.0,0.752091755544485,0.239514625535373,20.0
2179,214000.0,95.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1965.0,0.831344432853115,0.528395063979012,40.0
2180,229000.0,90.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1960.0,0.74890902381274,0.553751577446462,40.0
2181,537000.0,160.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1957.0,0.601051164178749,0.328229105969074,40.0
2182,346000.0,80.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1988.0,0.840223376557404,0.352966151336733,40.0
2183,153000.0,45.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1980.0,0.559103460864994,0.484223082516091,40.0
2184,195000.0,57.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1959.0,0.357439127471418,0.343866985419113,40.0
2185,557000.0,171.0,3,3.0,0.0,0,0,0,1.0,0,0,0,1996.0,0.883321705492147,0.319453216113493,40.0
2186,371000.0,98.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1973.0,0.771304153980562,0.215171729304858,40.0
2187,327000.0,89.0,1,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.573979360857716,0.296439698020742,40.0
2188,678000.0,226.0,6,3.0,1.0,0,0,0,0.0,0,0,0,1975.0,0.707422902552249,0.290825360554037,40.0
2189,367000.0,90.0,2,2.0,1.0,0,0,0,0.0,0,0,0,2005.0,0.450526422331525,0.159662839611271,40.0
2190,354000.0,100.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1966.0,0.808372329786951,0.17941688245121,40.0
2191,293000.0,89.0,1,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.610567435370132,0.266894173784466,40.0
2192,553000.0,163.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1960.0,0.72862459105887,0.540411805920707,40.0
2193,165000.0,67.0,1,1.0,0.0,0,0,0,1.0,0,0,0,1970.0,0.571313186393755,0.516690261100372,40.0
2194,387000.0,74.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1975.0,0.396214038218842,0.355313069134664,40.0
2195,143000.0,63.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1988.0,0.5156233709625,0.551423194887906,38.0
2196,466000.0,141.0,4,2.0,1.0,0,0,0,1.0,0,0,0,2000.0,0.715568709974349,0.612679757709547,40.0
2197,623000.0,150.0,3,3.0,0.0,0,0,0,0.0,0,0,0,1996.0,0.79223973099179,0.359862368975499,40.0
2198,543000.0,163.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.782474923759851,0.528007472147243,40.0
2199,167000.0,55.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1988.0,0.498321530577195,0.479049370840246,40.0
2200,228000.0,70.0,0,1.0,0.0,0,0,0,0.0,0,0,0,1980.0,0.465101235270574,0.513666923040962,55.0
2201,406000.0,140.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1997.0,0.659679030150493,0.552485460283195,40.0
2202,348000.0,125.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1940.0,0.8344388093806,0.651519104105026,40.0
2203,223000.0,90.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1979.0,0.812905590983288,0.419567098826337,40.0
2204,236000.0,110.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1962.0,0.934216467027023,0.692775722017711,16.0
2205,148000.0,40.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1980.0,1.096884174976,1.10372536942732,16.0
2206,277000.0,100.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1965.0,0.964598841092515,1.05777637936314,16.0
2207,123000.0,40.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1980.0,1.11578530070098,1.08896503924617,16.0
2208,326000.0,122.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1976.0,0.763313068931353,0.908155801790503,38.0
2209,176000.0,100.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.995886067119539,0.739916238694679,16.0
2210,177000.0,70.0,1,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,1.10644656650258,0.985099731965916,16.0
2211,108000.0,83.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1968.0,1.11633229743217,0.926419170898881,16.0
2212,221000.0,120.0,4,3.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.882425149693614,0.933042510606598,16.0
2213,277000.0,100.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1965.0,0.855554396247373,0.966313255034026,16.0
2214,244000.0,140.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1970.0,0.993636349576049,0.678796356411318,16.0
2215,355000.0,137.0,3,2.0,0.0,0,0,0,1.0,0,0,0,2006.0,0.852976755483357,0.898286473231275,16.0
2216,247000.0,98.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1967.0,0.943476736726871,1.05694293004294,16.0
2217,220000.0,53.0,1,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,1.1034446176081,0.649060530671866,16.0
2218,257000.0,140.0,5,2.0,0.0,0,0,0,1.0,0,0,0,1987.0,1.02111600232044,0.708618236306373,16.0
2219,264000.0,145.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1965.0,1.11312580157995,0.647833639553108,16.0
2220,130000.0,34.0,0,1.0,0.0,0,0,0,1.0,0,0,0,1982.0,1.16710243245571,1.1310686805647845,16.0
2221,207000.0,75.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1968.0,0.883592910521366,0.793399346145608,16.0
2222,204000.0,182.0,1,1.0,1.0,0,0,0,0.0,0,0,0,2009.5,1.21730614978746,0.879374507462602,16.0
2223,54000.0,65.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1965.0,1.15489283210811,0.978591994734914,16.0
2224,125000.0,70.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.78533272862048,0.862295553200869,38.0
2225,340000.0,115.0,2,2.0,0.0,0,0,0,0.0,0,0,0,2008.0,0.868819462058272,0.908466554898476,16.0
2226,118000.0,40.0,1,1.0,0.0,0,0,0,1.0,0,0,0,1982.0,1.12983269007712,1.09962986743239,16.0
2227,105000.0,40.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1980.0,1.16009594892422,1.1310686805647845,16.0
2228,131000.0,43.0,1,1.0,0.0,0,0,0,1.0,0,0,0,1982.0,1.18695631445268,1.11912009493172,16.0
2229,297000.0,65.0,1,1.0,1.0,0,0,0,1.0,0,0,0,2009.5,0.808404868405023,0.949267345966496,38.0
2230,260000.0,153.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1947.0,1.1465087196836,1.05082231151093,16.0
2231,655000.0,248.5,3,3.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.99009043309952,1.09477702493149,16.0
2232,193000.0,181.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1975.0,1.1718862856741,0.816420974676979,16.0
2233,194000.0,65.0,0,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.862418761617925,0.946173584649789,16.0
2234,119000.0,60.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1964.0,1.06221301991681,0.917922299861912,16.0
2235,134000.0,46.0,1,1.0,0.0,0,0,0,0.0,0,0,0,2000.0,0.935125459497022,1.05711777217196,16.0
2236,261000.0,137.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1975.0,0.809929385406179,0.943584840961685,38.0
2237,149000.0,41.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1982.0,1.0861659552872,1.1310686805647845,16.0
2238,305000.0,123.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1969.0,0.921677235764816,0.831946838511652,16.0
2239,160000.0,90.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1948.0,1.04764139636497,1.01094712765718,16.0
2240,254000.0,81.0,1,1.0,0.0,0,0,0,1.0,0,0,0,1990.0,0.988994526042054,1.02987439890756,38.0
2241,237000.0,120.0,4,3.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.822269675679922,0.854565937417825,16.0
2242,169000.0,61.0,3,1.0,1.0,0,0,0,0.0,0,0,0,1962.0,1.0574022902694,0.763093040458729,16.0
2243,201000.0,76.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1980.0,0.94862548733836,0.744800940593001,16.0
2244,180000.0,124.0,4,1.0,0.0,0,0,0,0.0,0,0,0,1990.0,0.873760821970947,0.856486399895176,16.0
2245,255000.0,98.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1997.0,0.959253649964893,1.07807454834699,16.0
2246,115000.0,34.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1982.0,1.18252112820758,1.1310686805647845,16.0
2247,214000.0,76.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1984.0,0.906645880902687,0.79316548491235,16.0
2248,177000.0,200.0,1,1.0,1.0,0,0,0,0.0,0,0,0,2009.5,1.23027189781878,0.80110611540789,16.0
2249,190000.0,75.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,1.03634268535408,0.771024755578327,16.0
2250,192000.0,65.0,0,2.0,0.0,0,0,0,1.0,0,0,0,1973.0,0.898948669639586,0.929426899157575,16.0
2251,568000.0,195.0,4,3.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.989336660047217,1.07667121692861,16.0
2252,400000.0,115.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1925.5,0.994150076824709,0.738040136146192,16.0
2253,190000.0,91.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1967.0,0.946926168598327,0.778959859529738,16.0
2254,252000.0,109.0,4,1.0,0.0,0,0,0,0.0,0,0,0,1958.0,0.986830681830223,1.08512838838223,16.0
2255,149000.0,34.0,0,1.0,0.0,0,0,0,0.0,0,0,0,1978.0,1.13863115611964,1.08536084819554,16.0
2256,189000.0,86.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1925.5,1.06073604121237,0.719249243031548,16.0
2257,125000.0,42.0,1,1.0,0.0,0,0,0,1.0,0,0,0,1982.0,1.12088528355042,1.1310686805647845,16.0
2258,255000.0,133.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1970.0,1.00387978666871,0.691989966811441,16.0
2259,254000.0,111.0,4,1.0,0.0,0,0,0,0.0,0,0,0,1958.0,1.06684177957254,1.09115481645625,16.0
2260,673000.0,248.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1925.5,1.16831308408579,1.05571727462527,16.0
2261,268000.0,108.0,1,1.0,0.0,0,0,0,0.0,0,0,0,2001.0,0.813896284266231,0.954636215058937,38.0
2262,209000.0,98.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1957.0,0.795823204515998,0.855460166484681,16.0
2263,238000.0,85.0,1,1.0,0.0,0,0,0,1.0,0,0,0,1974.0,1.15832479033163,1.12519363947953,16.0
2264,255000.0,70.0,1,1.0,1.0,0,0,0,0.0,0,0,0,1943.0,0.902979215264131,0.735862987053489,16.0
2265,97000.0,41.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1971.0,0.827875873041422,0.934693538093047,16.0
2266,183000.0,105.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,1.01946677540649,0.674557857810956,16.0
2267,172000.0,69.0,2,1.0,1.0,0,0,0,0.0,0,0,0,1963.0,1.1285075795428,1.11236644962074,16.0
2268,183000.0,97.0,4,2.0,1.0,0,0,0,1.0,0,0,0,1925.5,0.970512543732334,0.799748945198527,16.0
2269,340000.0,100.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1974.0,0.976247976319861,0.975815317431717,16.0
2270,358000.0,140.0,2,2.0,1.0,0,0,0,0.0,0,0,0,1957.0,0.928697484209071,0.608279003810943,16.0
2271,160000.0,80.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1960.0,1.02193558931649,1.10939475251806,16.0
2272,214000.0,120.0,4,3.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.798059174590052,0.846498543975339,16.0
2273,291000.0,90.0,1,1.0,1.0,0,0,0,0.0,0,0,0,2009.5,0.818211904936541,0.923002264068066,38.0
2274,51000.0,40.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1964.0,1.09568734559452,0.720086083481671,16.0
2275,116000.0,34.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1982.0,1.11730415300083,1.1310686805647845,16.0
2276,579000.0,236.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1965.0,0.824160890644232,0.880935243634196,16.0
2277,157000.0,63.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1948.0,1.09951051241482,0.664282593484313,16.0
2278,184000.0,95.0,3,1.0,1.0,0,0,0,1.0,0,0,0,1925.5,1.0491438828922,0.718744364922758,16.0
2279,165000.0,70.0,0,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.980958064718518,1.0424974109008,16.0
2280,192000.0,101.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.996607995235967,0.703082611970539,16.0
2281,244000.0,133.0,3,2.0,1.0,0,0,0,1.0,0,0,0,1970.0,0.92694949686288,0.760704251724346,16.0
2282,237000.0,133.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1970.0,0.946039213670957,0.775233268780661,16.0
2283,155000.0,41.0,0,1.0,0.0,0,0,0,0.0,0,0,0,1971.0,1.10344133497463,1.08175593405355,16.0
2284,171000.0,80.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1966.0,0.951655828795651,1.06471920066777,16.0
